Variant i,Variant j,Total Time,Summarization Time,Mapping Time,Number of Events,Average Number of Application,Average Number of Offer,Largest Type Object Set,Cost,Lane Optionality
5,26,2.85815330000014,1.2094772000000376,1.6486761000001025,25,1.0,1.0,1,12,0
5,27,0.7014589000000342,0.25316829999997026,0.44829060000006393,24,1.0,1.5,2,13,1
5,28,0.250575900000058,0.1260812000000442,0.12449470000001384,22,1.0,1.5,2,13,1
5,29,0.1521652000001268,0.07214390000012827,0.08002129999999852,22,1.0,1.5,2,12,1
5,30,0.045577000000093904,0.031419400000004316,0.014157600000089587,17,1.0,1.0,1,5,0
5,31,0.18524010000010094,0.16191170000001875,0.023328400000082183,22,1.0,1.0,1,10,0
5,32,0.10077950000004421,0.057254199999988487,0.04352530000005572,20,1.0,1.0,1,6,0
5,33,0.4787587999999232,0.4616663999997854,0.017092400000137786,27,1.0,1.5,2,14,1
5,34,1.440065800000184,1.4289829000001646,0.011082900000019436,26,1.0,1.0,1,11,0
5,35,0.1039103000000523,0.09414140000012594,0.009768899999926361,21,1.0,1.0,1,7,0
5,36,0.17815200000018194,0.07792280000012397,0.10022920000005797,22,1.0,1.5,2,11,1
5,37,0.743154199999708,0.6558244999998806,0.08732969999982743,25,1.0,1.0,1,12,0
5,38,0.03151099999990947,0.022407599999951344,0.009103399999958128,18,1.0,1.0,1,4,0
5,39,0.5172708000000057,0.4713849999998274,0.04588580000017828,24,1.0,1.0,1,11,0
5,40,0.30053029999999126,0.29022839999993266,0.010301900000058595,23,1.0,1.0,1,8,0
5,41,0.5213643000001866,0.4758681000000706,0.045496200000116005,24,1.0,1.0,1,11,0
5,42,0.9488619999999628,0.44523019999996905,0.5036317999999937,23,1.0,1.0,1,11,0
5,43,1.6837550000000192,0.7507276999999704,0.9330273000000489,24,1.0,1.0,1,11,0
5,44,0.7710093999999117,0.23555639999995037,0.5354529999999613,25,1.0,1.5,2,14,1
5,45,0.735110300000315,0.6448775000001206,0.0902328000001944,25,1.0,1.0,1,12,0
5,46,0.5282780000000002,0.440919200000053,0.08735879999994722,26,1.0,1.5,2,15,1
5,47,0.12230469999985871,0.08981649999986985,0.032488199999988865,23,1.0,1.5,2,12,1
5,48,0.18263109999975313,0.17210639999984778,0.010524699999905351,22,1.0,1.0,1,7,0
5,49,0.2644892999999229,0.2220543999999336,0.042434899999989284,23,1.0,1.0,1,10,0
6,7,0.13842320000003383,0.12300619999996343,0.015417000000070402,24,1.0,1.5,2,12,1
6,8,2.352698700000019,0.4845761000001403,1.8681225999998787,28,1.0,1.5,2,10,1
6,9,0.3187370999999075,0.12669499999992695,0.19204209999998056,25,1.0,1.5,2,9,1
6,10,7.419706700000006,3.224745299999995,4.194961400000011,33,1.0,2.0,2,20,0
6,11,1.3310903999997663,1.3139896999998655,0.017100699999900826,28,1.0,1.5,2,11,1
6,12,5.722805899999912,1.381608599999936,4.341197299999976,28,1.0,1.5,2,12,1
6,13,34.59166000000005,4.6678457000000435,29.923814300000004,32,1.0,2.0,2,21,0
6,14,0.3880090000002383,0.11928260000013324,0.26872640000010506,26,1.0,1.5,2,9,1
6,15,3.2963638999999603,0.6438722000000325,2.6524916999999277,29,1.0,2.0,2,17,0
6,16,42.52056070000003,19.687771999999995,22.832788700000037,33,1.0,1.5,2,16,1
6,17,5.2600806000000375,2.651870200000076,2.6082103999999617,29,1.0,1.5,2,12,1
6,18,2.558274599999777,1.3299855999998726,1.2282889999999043,28,1.0,1.5,2,12,1
6,19,22.319431300000133,2.5428841000000375,19.776547200000095,32,1.0,2.0,2,19,0
6,20,0.27757259999998496,0.10543809999990117,0.1721345000000838,26,1.0,2.0,2,8,0
6,21,2.0247345000000223,0.8641746999999214,1.160559800000101,28,1.0,2.0,2,16,0
